user_id,song_id,interaction
106,137054,1
106,006380,1
106,010527,1
106,123094,1
106,001082,1
106,138320,1
106,127559,1
106,116068,1
106,131940,1
106,117667,1
106,125291,1
106,006684,1
106,102092,1
106,142947,1
106,136424,1
106,110167,1
106,134449,1
106,119095,1
106,146970,1
106,144945,1
106,003720,1
106,120312,1
106,145730,1
106,129186,1
107,117253,1
107,139934,1
107,110263,1
107,139524,1
107,148082,1
107,137717,1
107,126294,1
107,106563,1
107,106562,1
107,006406,1
107,124554,1
107,120471,1
107,115294,1
107,135054,1
107,118569,1
107,108230,1
107,098550,1
107,148430,1
107,134796,1
107,006603,1
107,000140,1
107,149101,1
107,010809,1
107,132914,1
107,113028,1
107,108501,1
107,105890,1
107,113334,1
107,145005,1
107,136404,1
107,118886,1
107,110756,1
107,010444,1
107,112066,1
107,011795,1
107,139638,1
107,143303,1
107,003765,1
107,110266,1
108,125154,1
108,138015,1
108,125826,1
108,129395,1
108,110384,1
108,122399,1
108,141285,1
108,118986,1
108,124409,1
108,147412,1
108,149625,1
108,123935,1
108,148429,1
108,123979,1
108,115268,1
108,112767,1
108,118988,1
108,138071,1
108,122166,1
108,098547,1
108,107429,1
108,134938,1
108,136134,1
108,135039,1
108,117946,1
108,116528,1
108,143300,1
108,142641,1
108,142358,1
108,118734,1
108,120302,1
108,115922,1
108,144180,1
108,134930,1
108,142092,1
108,000825,1
108,124916,1
108,097544,1
108,109684,1
108,116116,1
109,109977,1
109,143046,1
109,124517,1
109,122911,1
109,000140,1
109,110636,1
109,134922,1
109,123488,1
109,106569,1
109,148513,1
109,122456,1
109,129189,1
109,111387,1
109,006370,1
109,107593,1
109,118504,1
109,112211,1
109,130953,1
109,115011,1
109,107390,1
109,130945,1
109,121318,1
109,104779,1
109,126218,1
109,126717,1
109,135374,1
109,011544,1
109,139117,1
109,123505,1
109,115773,1
109,115721,1
109,113305,1
109,129399,1
109,101112,1
109,109963,1
109,144809,1
109,109537,1
109,107954,1
109,109535,1
109,117161,1
110,000997,1
110,000140,1
110,132122,1
110,011778,1
110,120150,1
110,122932,1
110,104086,1
110,114040,1
110,137176,1
110,145551,1
110,142551,1
110,147267,1
110,130133,1
110,119900,1
110,141282,1
110,118061,1
110,011922,1
110,000822,1
110,147020,1
110,114399,1
110,120307,1
110,122106,1
110,099437,1
110,130132,1
110,123442,1
110,139993,1
110,132774,1
110,000714,1
110,148444,1
110,139003,1
110,129879,1
110,132788,1
110,128992,1
110,011933,1
110,125825,1
110,097813,1
110,138026,1
110,099501,1
110,146018,1
110,109191,1
110,149142,1
110,003535,1
110,113294,1
110,127360,1
110,097586,1
110,010442,1
111,007381,1
111,118060,1
111,110756,1
111,133970,1
111,127285,1
111,006382,1
111,135363,1
111,148211,1
111,126413,1
111,129395,1
111,134444,1
111,108230,1
111,108528,1
111,114943,1
111,000853,1
111,135010,1
111,104434,1
111,137724,1
111,132142,1
111,010444,1
111,122620,1
111,131567,1
111,134948,1
111,143295,1
111,127265,1
111,133433,1
111,108017,1
111,126748,1
111,133436,1
111,011679,1
111,116176,1
111,131980,1
111,099261,1
111,126319,1
111,126717,1
112,121320,1
112,148190,1
112,006459,1
112,000574,1
112,138025,1
112,004103,1
112,126319,1
112,145431,1
112,098584,1
112,112768,1
112,120333,1
112,146685,1
112,107569,1
112,003921,1
112,148120,1
112,131024,1
112,123935,1
112,133457,1
112,109901,1
112,144471,1
112,146148,1
112,154303,1
112,003721,1
112,126417,1
112,113259,1
112,133579,1
112,122644,1
112,114371,1
112,122001,1
112,131540,1
112,143532,1
112,128699,1
112,128709,1
113,098548,1
113,145058,1
113,006406,1
113,113023,1
113,010694,1
113,140266,1
113,011763,1
113,137900,1
113,000602,1
113,144551,1
113,117883,1
113,130084,1
113,127908,1
113,004070,1
113,111221,1
113,005158,1
113,110774,1
113,131923,1
113,137170,1
113,123641,1
114,126601,1
114,152103,1
114,000212,1
114,108314,1
114,149142,1
114,126584,1
114,109977,1
114,122646,1
114,129874,1
114,001040,1
114,120194,1
114,126773,1
114,103600,1
114,120317,1
114,112065,1
114,129039,1
114,122632,1
114,127295,1
114,108020,1
114,112215,1
114,129397,1
114,112770,1
114,124474,1
114,000546,1
114,099436,1
114,124424,1
114,107950,1
114,141877,1
114,129040,1
114,122686,1
114,011937,1
114,137214,1
114,107179,1
114,128470,1
114,108306,1
114,131903,1
114,114943,1
114,144214,1
115,123504,1
115,131325,1
115,110735,1
115,108456,1
115,145074,1
115,108016,1
115,142360,1
115,130016,1
115,110263,1
115,147409,1
115,098202,1
115,122651,1
115,110771,1
115,114076,1
115,134359,1
115,097285,1
115,010480,1
115,143097,1
115,114884,1
115,148215,1
115,127532,1
115,133444,1
115,149625,1
115,133437,1
115,114198,1
115,141878,1
115,133272,1
115,140626,1
115,126885,1
115,142550,1
115,119086,1
115,126216,1
115,116466,1
115,111377,1
115,141735,1
115,139776,1
115,107128,1
115,107805,1
116,004522,1
116,140344,1
116,143307,1
116,126557,1
116,129874,1
116,124913,1
116,001925,1
116,148609,1
116,137424,1
116,133770,1
116,120773,1
116,108493,1
116,126017,1
116,097958,1
116,128812,1
116,138023,1
116,127212,1
116,125817,1
116,108878,1
116,145728,1
116,126899,1
116,120323,1
116,124752,1
116,107852,1
116,130951,1
116,126455,1
116,126428,1
116,099364,1
116,129970,1
116,129039,1
116,121657,1
117,114290,1
117,144945,1
117,107049,1
117,107569,1
117,116873,1
117,123503,1
117,109535,1
117,120199,1
117,011774,1
117,137211,1
117,123342,1
117,122473,1
117,008363,1
117,144940,1
117,142360,1
117,108026,1
117,138413,1
117,007526,1
117,141167,1
117,110102,1
117,122400,1
117,099313,1
117,000459,1
117,124461,1
117,011773,1
117,009555,1
117,134388,1
117,129056,1
117,111376,1
117,006385,1
117,104278,1
117,144548,1
117,001069,1
117,001649,1
117,010805,1
117,115597,1
117,123975,1
117,139003,1
117,139043,1
117,000821,1
117,113311,1
117,138068,1
117,133024,1
117,117942,1
117,124393,1
117,126318,1
118,104724,1
118,142537,1
118,006390,1
118,114404,1
118,139521,1
118,107126,1
118,113034,1
118,127204,1
118,114884,1
118,120327,1
118,113277,1
118,115816,1
118,108155,1
118,112584,1
118,126666,1
118,003775,1
118,120172,1
118,122080,1
118,124474,1
118,097587,1
118,146147,1
118,135219,1
118,001102,1
118,114274,1
118,129816,1
118,136424,1
118,117966,1
118,112976,1
118,006608,1
118,137500,1
118,109963,1
118,115176,1
118,000620,1
118,116407,1
119,138060,1
119,145703,1
119,108037,1
119,129397,1
119,125777,1
119,128494,1
119,123933,1
119,128476,1
119,116242,1
119,006382,1
119,120297,1
119,110688,1
119,121450,1
119,098547,1
119,004779,1
119,113343,1
119,135226,1
119,128668,1
119,134823,1
119,117887,1
119,122168,1
119,133029,1
119,001891,1
119,125240,1
119,001544,1
119,125182,1
119,143215,1
119,128880,1
119,119026,1
119,001197,1
119,113277,1
119,122083,1
119,142533,1
119,119900,1
119,011795,1
119,010376,1
119,120326,1
119,122533,1
119,145027,1
119,142668,1
120,001704,1
120,119897,1
120,134922,1
120,130954,1
120,126295,1
120,114940,1
120,110611,1
120,130932,1
120,126409,1
120,128760,1
120,130986,1
120,010541,1
120,109712,1
120,108016,1
120,146150,1
120,122683,1
120,108015,1
120,113344,1
120,138062,1
120,127542,1
120,099440,1
120,116468,1
120,145067,1
120,108021,1
120,144215,1
121,125721,1
121,107129,1
121,142567,1
121,126014,1
121,149124,1
121,111335,1
121,114388,1
121,122499,1
121,105919,1
121,115812,1
121,122474,1
121,113275,1
121,123975,1
121,131787,1
121,114396,1
121,140935,1
121,129910,1
121,110928,1
121,137214,1
121,097285,1
121,119719,1
121,116491,1
121,117169,1
121,112527,1
121,115765,1
121,134448,1
121,121734,1
121,111911,1
121,117251,1
121,137895,1
121,113512,1
121,134797,1
121,107390,1
121,097545,1
121,004099,1
121,116388,1
121,099419,1
121,128470,1
121,132675,1
121,101118,1
121,003264,1
121,129969,1
121,123427,1
121,097216,1
121,150265,1
121,104724,1
122,003532,1
122,143097,1
122,108501,1
122,129051,1
122,000546,1
122,140789,1
122,113277,1
122,127663,1
122,113164,1
122,113025,1
122,010694,1
122,137632,1
122,131787,1
122,114067,1
122,110106,1
122,137425,1
122,125375,1
122,130702,1
122,134643,1
122,148186,1
122,145746,1
122,122959,1
123,010250,1
123,113276,1
123,103523,1
123,138024,1
123,148430,1
123,134034,1
123,112481,1
123,109958,1
123,108745,1
123,003895,1
123,099704,1
123,000993,1
123,126103,1
123,127294,1
123,139485,1
123,122579,1
123,127210,1
123,127878,1
123,010684,1
123,133580,1
123,122683,1
123,114293,1
123,120313,1
123,110768,1
123,137720,1
123,010694,1
123,107594,1
123,108503,1
123,116177,1
123,147020,1
123,130692,1
124,107250,1
124,105141,1
124,110103,1
124,131951,1
124,126398,1
124,118195,1
124,117966,1
124,134962,1
124,123487,1
124,099437,1
124,001663,1
124,112587,1
124,125156,1
124,110441,1
124,139110,1
124,129624,1
124,138015,1
124,144547,1
124,113810,1
124,129395,1
124,121660,1
124,007373,1
124,134825,1
125,123933,1
125,010695,1
125,126400,1
125,124992,1
125,146483,1
125,130691,1
125,001666,1
125,122648,1
125,140626,1
125,135363,1
125,130369,1
125,138040,1
125,108525,1
125,009477,1
125,109977,1
125,131324,1
125,121475,1
125,142564,1
125,107126,1
125,123468,1
125,135336,1
125,123094,1
125,118257,1
125,141590,1
125,130349,1
125,011768,1
125,133978,1
125,129904,1
125,115944,1
125,126289,1
125,130454,1
125,107913,1
125,011794,1
125,129097,1
125,129056,1
126,110636,1
126,123645,1
126,011787,1
126,133553,1
126,109480,1
126,145728,1
126,001193,1
126,112133,1
126,112588,1
126,122798,1
126,126319,1
126,108492,1
126,130454,1
126,128878,1
126,108524,1
126,005156,1
126,110611,1
126,144467,1
126,114235,1
126,119941,1
126,104282,1
126,117946,1
127,152545,1
127,149369,1
127,124915,1
127,003905,1
127,137720,1
127,099439,1
127,145462,1
127,133332,1
127,113810,1
127,011334,1
127,099501,1
127,112215,1
127,110735,1
127,011671,1
127,115321,1
127,011793,1
127,098547,1
127,125616,1
127,003266,1
127,143186,1
127,126491,1
127,126186,1
127,118499,1
127,004788,1
127,123937,1
127,104282,1
127,097691,1
127,126781,1
127,108060,1
127,126417,1
127,133571,1
128,099395,1
128,134796,1
128,114406,1
128,111579,1
128,000709,1
128,112316,1
128,006379,1
128,011682,1
128,107248,1
128,130650,1
128,125820,1
128,006463,1
128,122803,1
128,123509,1
128,109681,1
128,113342,1
128,126603,1
128,007554,1
128,148168,1
128,009550,1
128,142528,1
128,132964,1
128,127204,1
128,009846,1
128,004778,1
128,115769,1
128,128799,1
128,124477,1
128,129268,1
128,141143,1
128,112734,1
128,099093,1
128,120183,1
128,143056,1
128,146989,1
128,137356,1
129,003720,1
129,133443,1
129,105662,1
129,118279,1
129,133456,1
129,109958,1
129,110410,1
129,145074,1
129,011942,1
129,114413,1
129,127188,1
129,126221,1
129,112770,1
129,133448,1
129,139112,1
129,125826,1
129,131940,1
129,122086,1
129,114397,1
129,120303,1
129,108868,1
129,126944,1
129,108882,1
129,110764,1
129,109548,1
129,123978,1
129,116457,1
129,109972,1
129,011770,1
129,118972,1
129,120315,1
129,120323,1
129,098547,1
129,128881,1
129,114297,1
129,010435,1
129,141293,1
129,114386,1
129,120468,1
129,121593,1
129,130931,1
129,120319,1
129,145704,1
129,129807,1
129,132779,1
129,114404,1
130,127189,1
130,004785,1
130,108967,1
130,006442,1
130,142089,1
130,108429,1
130,141903,1
130,108839,1
130,010698,1
130,109902,1
130,125193,1
130,006783,1
130,120297,1
130,010575,1
130,133537,1
130,009512,1
130,121450,1
130,131933,1
130,134445,1
130,105412,1
130,126584,1
130,122199,1
130,011268,1
130,149776,1
130,114283,1
130,113558,1
130,141875,1
130,122832,1
130,131426,1
130,148099,1
130,117611,1
130,107185,1
130,115474,1
131,142550,1
131,098577,1
131,111388,1
131,120513,1
131,143304,1
131,128448,1
131,097697,1
131,115697,1
131,133573,1
131,132142,1
131,145556,1
131,110756,1
131,120312,1
131,120466,1
131,113263,1
131,144544,1
131,101864,1
131,000853,1
131,122456,1
131,136323,1
131,135337,1
131,115289,1
131,131953,1
131,122107,1
131,120515,1
131,110736,1
131,097960,1
131,011818,1
131,126786,1
131,124481,1
131,118062,1
131,133538,1
131,148076,1
132,146685,1
132,115930,1
132,111379,1
132,098581,1
132,099440,1
132,131021,1
132,126401,1
132,144936,1
132,110439,1
132,144181,1
132,114942,1
132,141144,1
132,147265,1
132,131950,1
132,129404,1
132,122623,1
132,133561,1
132,003895,1
132,121651,1
132,108745,1
132,010447,1
132,126400,1
133,144468,1
133,011920,1
133,107181,1
133,119938,1
133,114239,1
133,135028,1
133,099260,1
133,146879,1
133,109976,1
133,122190,1
133,133835,1
133,122623,1
133,109447,1
133,118986,1
133,112780,1
133,142084,1
133,111229,1
133,108774,1
133,129914,1
133,137169,1
133,004835,1
133,004070,1
133,124916,1
133,116756,1
133,143215,1
133,097986,1
133,141561,1
133,138060,1
133,135010,1
133,148130,1
133,140926,1
133,121315,1
133,116458,1
133,121658,1
133,108969,1
133,113949,1
133,132045,1
133,011946,1
133,001930,1
133,132420,1
133,006607,1
133,105670,1
133,000534,1
133,131425,1
133,149625,1
133,134643,1
133,105412,1
134,126646,1
134,130992,1
134,113453,1
134,144216,1
134,129187,1
134,150063,1
134,105719,1
134,133580,1
134,114413,1
134,113334,1
134,127192,1
134,010696,1
134,114411,1
134,138320,1
134,139936,1
134,000200,1
134,144937,1
134,107590,1
134,120112,1
134,098584,1
134,110636,1
134,001666,1
134,109685,1
134,133573,1
134,103523,1
134,114404,1
134,141074,1
134,135986,1
134,139937,1
134,138413,1
134,107851,1
134,097545,1
134,133479,1
134,127910,1
134,145476,1
134,122911,1
134,148519,1
134,004234,1
134,118327,1
134,131422,1
134,126354,1
134,103520,1
134,131904,1
134,142530,1
134,104284,1
134,129056,1
134,114274,1
134,000212,1
134,006680,1
135,120305,1
135,113273,1
135,125817,1
135,139329,1
135,004522,1
135,143532,1
135,118670,1
135,144180,1
135,114234,1
135,003832,1
135,113934,1
135,154306,1
135,108494,1
135,136091,1
135,140259,1
135,097540,1
135,119027,1
135,121474,1
135,004777,1
135,149623,1
135,142569,1
135,110690,1
135,110451,1
135,137627,1
135,148430,1
135,107534,1
135,107506,1
136,010435,1
136,124918,1
136,009550,1
136,140873,1
136,121655,1
136,134923,1
136,111938,1
136,144946,1
136,105717,1
136,130992,1
136,141173,1
136,111872,1
136,127268,1
136,126587,1
136,004684,1
136,118674,1
136,011769,1
136,142133,1
136,143060,1
136,108475,1
136,133793,1
136,108026,1
137,007492,1
137,143532,1
137,119134,1
137,129095,1
137,127909,1
137,133772,1
137,127208,1
137,149139,1
137,097886,1
137,106567,1
137,121664,1
137,116526,1
137,105916,1
137,120782,1
137,122798,1
137,005936,1
137,126605,1
137,139522,1
137,141288,1
137,105719,1
137,004846,1
138,109537,1
138,118087,1
138,118276,1
138,124482,1
138,152324,1
138,124519,1
138,104010,1
138,107187,1
138,008372,1
138,108318,1
138,148235,1
138,127497,1
138,125999,1
138,011638,1
138,133026,1
138,136449,1
138,140564,1
138,123866,1
138,119413,1
138,006372,1
138,106956,1
138,116880,1
138,107427,1
138,000995,1
138,114045,1
138,129406,1
138,125826,1
138,121736,1
138,011868,1
138,113030,1
138,129188,1
138,136705,1
138,145744,1
139,146018,1
139,133573,1
139,118276,1
139,122936,1
139,116514,1
139,122798,1
139,147024,1
139,115721,1
139,126899,1
139,009152,1
139,010186,1
139,125824,1
139,110105,1
139,010577,1
139,116261,1
139,136995,1
139,000709,1
139,097793,1
139,105718,1
139,107949,1
139,110650,1
139,128811,1
139,114401,1
139,097846,1
139,113016,1
139,108884,1
139,145241,1
139,001685,1
139,119118,1
140,142360,1
140,119715,1
140,133454,1
140,115735,1
140,133576,1
140,097697,1
140,114403,1
140,120331,1
140,000459,1
140,134384,1
140,148246,1
140,132141,1
140,117883,1
140,101893,1
140,116241,1
140,110384,1
140,131764,1
140,121475,1
140,127720,1
140,122625,1
140,112252,1
140,122084,1
141,113259,1
141,129362,1
141,139112,1
141,111396,1
141,120466,1
141,134455,1
141,110436,1
141,006367,1
141,119025,1
141,117883,1
141,011786,1
141,113261,1
141,108478,1
141,124875,1
141,144179,1
141,135221,1
141,123273,1
141,141566,1
141,114047,1
141,149625,1
141,144423,1
141,116456,1
141,001683,1
141,150078,1
141,116383,1
141,107659,1
141,129885,1
141,098346,1
141,098585,1
141,115762,1
141,097374,1
141,136467,1
141,099369,1
141,120779,1
141,099395,1
141,154305,1
141,141288,1
141,129096,1
141,121651,1
141,127277,1
142,004099,1
142,108341,1
142,143989,1
142,138063,1
142,137214,1
142,098585,1
142,130709,1
142,112020,1
142,144170,1
142,143300,1
142,125312,1
142,109684,1
142,099135,1
142,142519,1
142,116877,1
142,137901,1
142,010675,1
142,134389,1
142,119257,1
142,003708,1
142,147261,1
142,148130,1
142,127269,1
142,106277,1
142,135221,1
142,136705,1
142,129927,1
142,112584,1
142,104434,1
142,128484,1
142,130954,1
142,003920,1
142,138023,1
142,116753,1
142,011803,1
142,137426,1
142,114942,1
142,011204,1
142,134922,1
142,121922,1
142,114541,1
142,135336,1
143,111147,1
143,145706,1
143,119026,1
143,119193,1
143,097841,1
143,113026,1
143,108864,1
143,011775,1
143,109906,1
143,133729,1
143,120171,1
143,126188,1
143,133272,1
143,097989,1
143,000708,1
143,141284,1
143,125723,1
143,140566,1
143,133023,1
143,126588,1
143,122671,1
143,124891,1
143,111935,1
144,128476,1
144,116068,1
144,143319,1
144,108079,1
144,001925,1
144,111393,1
144,121257,1
144,145475,1
144,105671,1
144,134823,1
144,149953,1
144,109350,1
144,121735,1
144,131452,1
144,103518,1
144,124555,1
144,001673,1
144,134359,1
144,000002,1
144,010527,1
144,144551,1
144,112481,1
144,113790,1
144,126217,1
144,108882,1
144,109449,1
144,110648,1
144,011787,1
144,126185,1
144,148002,1
144,146970,1
144,144545,1
144,130367,1
144,113272,1
144,011675,1
144,112215,1
145,133968,1
145,113822,1
145,138415,1
145,123832,1
145,152418,1
145,127909,1
145,124480,1
145,131422,1
145,111230,1
145,113167,1
145,000714,1
145,130934,1
145,010695,1
145,098299,1
145,113028,1
145,138039,1
145,119900,1
145,127910,1
145,110779,1
145,133972,1
145,108961,1
145,122261,1
145,140789,1
145,109681,1
145,111389,1
145,141144,1
145,131292,1
145,127280,1
145,105412,1
145,000002,1
145,142519,1
145,124875,1
145,145757,1
145,127210,1
145,134580,1
145,145744,1
145,003775,1
145,129876,1
145,099501,1
145,132566,1
145,129874,1
145,109972,1
145,149452,1
145,126300,1
145,002099,1
145,126188,1
145,129997,1
145,119899,1
146,001891,1
146,122153,1
146,107434,1
146,004108,1
146,133561,1
146,104064,1
146,122261,1
146,105827,1
146,011681,1
146,097393,1
146,108868,1
146,127279,1
146,135229,1
146,110205,1
146,112668,1
146,110208,1
146,011198,1
146,129970,1
146,108418,1
146,141561,1
146,120099,1
146,117667,1
146,130990,1
146,126587,1
146,114266,1
146,113702,1
146,128885,1
146,133275,1
146,124480,1
146,127662,1
146,142947,1
146,149101,1
146,112585,1
146,121473,1
146,140794,1
146,001087,1
146,128888,1
146,145710,1
146,143039,1
146,139534,1
146,121318,1
146,126429,1
146,107029,1
146,119994,1
146,112196,1
146,116490,1
146,132787,1
146,010675,1
147,006461,1
147,119719,1
147,130709,1
147,003921,1
147,133449,1
147,115817,1
147,101951,1
147,139485,1
147,105914,1
147,126291,1
147,114371,1
147,126506,1
147,118921,1
147,149417,1
147,138020,1
147,141282,1
147,126414,1
147,126602,1
147,120188,1
147,112977,1
147,139461,1
147,149143,1
147,008261,1
147,140266,1
147,112211,1
147,114238,1
147,113973,1
147,001929,1
148,133459,1
148,111393,1
148,135990,1
148,103521,1
148,132790,1
148,148610,1
148,122080,1
148,125240,1
148,000708,1
148,122353,1
148,119574,1
148,133027,1
148,001417,1
148,099311,1
148,113203,1
148,144592,1
148,104284,1
148,127360,1
148,126789,1
148,143295,1
148,001686,1
148,119938,1
148,129918,1
148,007393,1
148,148604,1
148,119719,1
148,120318,1
148,002012,1
149,147024,1
149,123147,1
149,142087,1
149,131900,1
149,104065,1
149,101116,1
149,146150,1
149,109468,1
149,127267,1
149,117946,1
149,143099,1
149,113018,1
149,139461,1
149,120462,1
149,004788,1
149,121251,1
149,110652,1
149,148002,1
149,141295,1
149,106522,1
149,108961,1
149,112215,1
149,112584,1
149,006332,1
149,148076,1
149,108473,1
149,124411,1
149,133026,1
149,108496,1
149,140263,1
149,007492,1
149,004519,1
150,110171,1
150,110452,1
150,140935,1
150,114408,1
150,113028,1
150,117628,1
150,114416,1
150,118504,1
150,124917,1
150,123965,1
150,145757,1
150,135339,1
150,132962,1
150,120208,1
150,009678,1
150,120299,1
150,097691,1
150,006330,1
150,125238,1
150,135341,1
150,111335,1
150,117632,1
150,128476,1
150,111398,1
150,148535,1
150,010386,1
150,113453,1
150,111936,1
150,107186,1
150,121660,1
150,122645,1
150,109548,1
150,108532,1
150,129097,1
150,133562,1
150,145610,1
150,134936,1
150,011768,1
150,134956,1
150,145067,1
150,114049,1
150,134793,1
150,010695,1
150,108809,1
150,124474,1
151,004685,1
151,133449,1
151,114283,1
151,111460,1
151,113261,1
151,114201,1
151,004682,1
151,110928,1
151,142552,1
151,133293,1
151,108037,1
151,113946,1
151,111153,1
151,107426,1
151,131897,1
151,116029,1
151,155066,1
151,007710,1
151,146681,1
151,129055,1
151,107569,1
151,130986,1
151,006461,1
151,125375,1
151,138218,1
152,004233,1
152,004838,1
152,006802,1
152,143095,1
152,140261,1
152,146639,1
152,113267,1
152,111182,1
152,126103,1
152,123099,1
152,111229,1
152,099261,1
152,120189,1
152,129044,1
152,106563,1
152,099372,1
152,150064,1
152,112485,1
152,120777,1
152,141894,1
152,122634,1
152,129054,1
152,118674,1
152,011019,1
152,132434,1
152,121661,1
152,148443,1
152,006379,1
152,123966,1
152,107952,1
152,104284,1
152,121314,1
152,126884,1
152,106458,1
152,105718,1
152,126227,1
152,121366,1
152,105915,1
152,099390,1
152,104779,1
152,148608,1
152,104063,1
153,134794,1
153,004781,1
153,004835,1
153,119118,1
153,149776,1
153,004077,1
153,138351,1
153,128668,1
153,105683,1
153,115815,1
153,137423,1
153,003763,1
153,118891,1
153,115269,1
153,133333,1
153,114389,1
153,145552,1
153,143095,1
153,144170,1
153,126223,1
153,129915,1
153,000213,1
153,140789,1
153,125333,1
153,135054,1
153,123825,1
153,127290,1
153,004785,1
153,115852,1
153,108037,1
153,131933,1
153,146481,1
153,112485,1
153,115472,1
153,117473,1
153,110691,1
154,122620,1
154,007391,1
154,005521,1
154,110650,1
154,110109,1
154,139534,1
154,111376,1
154,140625,1
154,011793,1
154,143989,1
154,118012,1
154,127192,1
154,113700,1
154,129189,1
154,010697,1
154,131917,1
154,104779,1
154,117160,1
154,107908,1
154,107595,1
154,135092,1
154,111367,1
154,010186,1
154,124485,1
154,111933,1
154,130691,1
154,120328,1
154,127484,1
154,130129,1
154,145750,1
154,113031,1
154,122685,1
154,122675,1
154,140584,1
154,137716,1
154,122066,1
154,113344,1
154,097690,1
154,009476,1
154,153452,1
154,139523,1
154,134939,1
154,119578,1
154,121273,1
154,152425,1
154,142535,1
154,139876,1
154,125551,1
154,110450,1
155,117946,1
155,097286,1
155,001427,1
155,133942,1
155,113028,1
155,110647,1
155,129397,1
155,130689,1
155,004520,1
155,119900,1
155,117473,1
155,117629,1
155,011773,1
155,137167,1
155,003273,1
155,119026,1
155,126104,1
155,132040,1
155,134486,1
155,114063,1
155,123647,1
155,010447,1
155,134928,1
155,146458,1
155,112527,1
156,113808,1
156,139461,1
156,140871,1
156,148605,1
156,131016,1
156,122088,1
156,125192,1
156,125621,1
156,133332,1
156,133942,1
156,141283,1
156,134918,1
156,113699,1
156,143305,1
156,129185,1
156,116526,1
156,111393,1
156,150017,1
156,137425,1
156,119831,1
156,118618,1
156,113280,1
156,127936,1
156,121366,1
156,000997,1
156,145004,1
156,110982,1
156,108528,1
156,126401,1
156,126427,1
156,106563,1
156,134359,1
156,011791,1
156,126883,1
156,097404,1
157,133431,1
157,141562,1
157,011544,1
157,113788,1
157,126295,1
157,131900,1
157,134931,1
157,122533,1
157,145727,1
157,007481,1
157,121867,1
157,137424,1
157,148031,1
157,114231,1
157,149712,1
157,132561,1
157,107257,1
157,109686,1
157,144474,1
157,137719,1
157,121320,1
157,101118,1
157,115892,1
157,130136,1
157,149776,1
157,112821,1
157,127868,1
157,137211,1
157,004779,1
157,120330,1
158,132963,1
158,114238,1
158,116517,1
158,106568,1
158,107909,1
158,122360,1
158,114231,1
158,133444,1
158,144548,1
158,001703,1
158,006776,1
158,129053,1
158,006675,1
158,137551,1
158,135044,1
158,120325,1
158,139521,1
158,131984,1
158,130940,1
158,010679,1
158,120306,1
158,126297,1
158,118950,1
158,006357,1
159,122399,1
159,006376,1
159,141593,1
159,142362,1
159,125298,1
159,010693,1
159,113266,1
159,127191,1
159,129392,1
159,007526,1
159,120466,1
159,142538,1
159,125621,1
159,152543,1
159,120769,1
159,124183,1
159,133445,1
159,116489,1
159,107910,1
159,113263,1
159,136709,1
159,110689,1
159,131984,1
159,140620,1
159,138066,1
159,117942,1
159,098584,1
159,123641,1
159,107179,1
159,142532,1
159,130992,1
159,134453,1
159,143989,1
159,001706,1
159,105722,1
159,148430,1
159,137419,1
159,114049,1
159,116389,1
159,126016,1
159,006606,1
159,149775,1
159,148168,1
159,141144,1
159,148288,1
159,126104,1
160,006382,1
160,130930,1
160,110928,1
160,104009,1
160,144939,1
160,137716,1
160,127936,1
160,126508,1
160,131323,1
160,004688,1
160,003913,1
160,098613,1
160,112977,1
160,097887,1
160,120299,1
160,010439,1
160,134950,1
160,120196,1
160,115011,1
160,009491,1
160,097886,1
160,135337,1
160,009505,1
160,137724,1
161,126411,1
161,000993,1
161,110384,1
161,127036,1
161,118058,1
161,124918,1
161,109900,1
161,154309,1
161,149951,1
161,011675,1
161,150079,1
161,107028,1
161,109235,1
161,130347,1
161,121866,1
161,149140,1
161,143095,1
161,126425,1
161,114234,1
161,130170,1
161,131020,1
161,145068,1
161,000203,1
161,114233,1
161,136404,1
161,134939,1
161,134824,1
161,133444,1
161,126403,1
161,145058,1
161,116116,1
161,129402,1
161,120105,1
161,112487,1
162,122499,1
162,104063,1
162,149700,1
162,119569,1
162,011198,1
162,116868,1
162,107589,1
162,123973,1
162,010527,1
162,010250,1
162,145748,1
162,004239,1
162,133441,1
162,129391,1
162,011262,1
162,122623,1
162,115470,1
162,126318,1
162,148302,1
162,130367,1
162,127205,1
162,107578,1
162,003272,1
162,129089,1
162,131911,1
162,134796,1
162,009555,1
162,138581,1
162,127869,1
162,108847,1
162,125616,1
162,144801,1
162,011764,1
162,097794,1
162,097590,1
162,111378,1
162,110653,1
162,143217,1
163,141303,1
163,126491,1
163,143239,1
163,123614,1
163,108017,1
163,142573,1
163,133456,1
163,097590,1
163,120466,1
163,113282,1
163,125823,1
163,130923,1
163,142096,1
163,111873,1
163,126550,1
163,003912,1
163,132787,1
163,129188,1
163,133546,1
163,130170,1
163,110265,1
163,122810,1
163,108843,1
164,134826,1
164,142539,1
164,104434,1
164,114388,1
164,000621,1
164,145002,1
164,098585,1
164,145607,1
164,110452,1
164,142360,1
164,118953,1
164,006856,1
164,148604,1
164,131791,1
164,006396,1
164,133731,1
164,132420,1
164,127915,1
164,122936,1
164,146150,1
164,114880,1
164,141592,1
164,138406,1
164,145750,1
164,110688,1
164,114544,1
164,145005,1
164,111934,1
164,112485,1
164,128886,1
164,130951,1
164,113019,1
164,133434,1
164,010695,1
164,117629,1
164,116242,1
164,126189,1
164,116879,1
